studio,course,attendance list,waiting list,instructor,date,maxnr
Studio B,Di 17:30,"[""member_0575"",""member_0570"",""member_0629"",""member_0583"",""member_0563""]",[],Instructor D,2025-04-08T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0616"",""member_0521"",""member_0700""]",[],Instructor D,2025-04-22T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0690"",""member_0563"",""member_0685"",""member_0583"",""member_0519""]",[],Instructor D,2025-04-29T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0533"",""member_0625"",""member_0683"",""member_0497"",""member_0583""]",[],Instructor D,2025-05-13T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0625"",""member_0580"",""member_0558"",""member_0510""]",[],Instructor D,2025-05-20T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0591"",""member_0535"",""member_0683"",""member_0503"",""member_0700"",""member_0633"",""member_0698"",""member_0529""]",[],Instructor D,2025-05-27T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0583"",""member_0598"",""member_0664"",""member_0689"",""member_0630""]",[],Instructor D,2025-06-03T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0606"",""member_0690"",""member_0616"",""member_0570"",""member_0675"",""member_0648"",""member_0643"",""member_0599""]",[],Instructor D,2025-06-10T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0496"",""member_0534""]",[],Instructor D,2025-06-17T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0697"",""member_0699"",""member_0587"",""member_0545"",""member_0647"",""member_0698"",""member_0583""]",[],Instructor D,2025-06-24T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0689"",""member_0515"",""member_0583""]",[],Instructor D,2025-07-01T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0521"",""member_0583"",""member_0625"",""member_0537""]",[],Instructor D,2025-07-08T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0616"",""member_0683"",""member_0520"",""member_0583"",""member_0620"",""member_0625"",""member_0572"",""member_0606""]",[],Instructor D,2025-07-15T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0524"",""member_0665"",""member_0520"",""member_0583"",""member_0700"",""member_0675""]",[],Instructor D,2025-07-22T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0700"",""member_0537"",""member_0616""]",[],Instructor D,2025-07-29T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0676"",""member_0638"",""member_0660"",""member_0689""]",[],Instructor D,2025-08-05T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0530"",""member_0616"",""member_0593"",""member_0642"",""member_0700"",""member_0597"",""member_0687"",""member_0639"",""member_0632"",""member_0630""]",[],Instructor D,2025-08-19T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0505"",""member_0583"",""member_0543"",""member_0633"",""member_0689""]",[],Instructor D,2025-08-26T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0616"",""member_0534"",""member_0653"",""member_0630"",""member_0554"",""member_0654""]",[],Instructor D,2025-09-02T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0501"",""member_0661"",""member_0630"",""member_0663"",""member_0505"",""member_0498"",""member_0583"",""member_0668"",""member_0610""]","[{""ID"":""member_0502"",""email"":""member-0502@synthetic.invalid"",""name"":""Synthetic Member 0502""}]",Instructor D,2025-09-09T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0583"",""member_0657"",""member_0677"",""member_0675"",""member_0502"",""member_0521""]",[],Instructor D,2025-09-16T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0496"",""member_0630"",""member_0683"",""member_0545"",""member_0607"",""member_0700"",""member_0611"",""member_0594""]",[],Instructor D,2025-09-23T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0645"",""member_0616"",""member_0583""]",[],Instructor D,2025-10-07T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0696"",""member_0630""]",[],Instructor D,2025-10-14T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0634"",""member_0658"",""member_0583"",""member_0515"",""member_0687"",""member_0502"",""member_0529""]",[],Instructor D,2025-10-21T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0521"",""member_0569"",""member_0698"",""member_0616"",""member_0681"",""member_0604"",""member_0588""]",[],Instructor D,2025-10-28T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0611"",""member_0502"",""member_0534"",""member_0551"",""member_0687"",""member_0583"",""member_0647"",""member_0544""]",[],Instructor D,2025-11-04T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0497"",""member_0543"",""member_0699"",""member_0632"",""member_0689""]",[],Instructor D,2025-11-11T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0600"",""member_0687"",""member_0642"",""member_0497"",""member_0534"",""member_0583""]",[],Instructor D,2025-11-18T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0611"",""member_0539"",""member_0583"",""member_0597"",""member_0524"",""member_0502""]",[],Instructor D,2025-11-25T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0552"",""member_0611"",""member_0504""]",[],Instructor D,2025-12-02T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0575"",""member_0505"",""member_0586"",""member_0698"",""member_0523""]",[],Instructor D,2025-12-09T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0497"",""member_0685"",""member_0583"",""member_0509"",""member_0575""]",[],Instructor D,2025-12-16T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0533"",""member_0699"",""member_0700"",""member_0583"",""member_0542"",""member_0524"",""member_0675""]",[],Instructor D,2025-12-23T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0606"",""member_0697""]",[],Instructor D,2025-12-30T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0580""]",[],Instructor D,2026-01-06T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0542"",""member_0529"",""member_0636"",""member_0681"",""member_0497"",""member_0583""]",[],Instructor D,2026-01-13T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0593"",""member_0685"",""member_0634""]",[],Instructor D,2026-01-20T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0582"",""member_0583"",""member_0599"",""member_0697"",""member_0616""]",[],Instructor D,2026-01-27T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0536"",""member_0497"",""member_0620"",""member_0553"",""member_0575"",""member_0583"",""member_0697"",""member_0700"",""member_0675""]",[],Instructor D,2026-02-03T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0524"",""member_0576"",""member_0563""]",[],Instructor D,2026-02-10T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0683""]",[],Instructor D,2026-02-17T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0578"",""member_0620"",""member_0497"",""member_0583"",""member_0663"",""member_0505""]",[],Instructor D,2026-02-24T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0524"",""member_0534"",""member_0563"",""member_0630"",""member_0575"",""member_0512"",""member_0616"",""member_0654"",""member_0583""]",[],Instructor D,2026-03-03T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0699"",""member_0583"",""member_0675"",""member_0689"",""member_0611""]",[],Instructor D,2026-03-10T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0571"",""member_0510"",""member_0520"",""member_0583"",""member_0524"",""member_0611""]",[],Instructor D,2026-03-17T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0616"",""member_0634""]",[],Instructor D,2026-03-24T16:30:00.000Z,12
Studio B,Di 17:30,"[""member_0552"",""member_0542"",""member_0583"",""member_0544""]",[],Instructor D,2026-03-31T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0501"",""member_0534"",""member_0587"",""member_0606"",""member_0600""]",[],Instructor D,2026-04-07T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0587"",""member_0632"",""member_0675"",""member_0552"",""member_0687""]",[],Instructor D,2026-04-14T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0525"",""member_0620"",""member_0601"",""member_0583"",""member_0625"",""member_0674"",""member_0563"",""member_0597"",""member_0571"",""member_0676""]",[],Instructor D,2026-04-21T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0583"",""member_0521"",""member_0508"",""member_0593"",""member_0497"",""member_0542"",""member_0550"",""member_0690""]","[{""ID"":""member_0630"",""email"":""member-0630@synthetic.invalid"",""name"":""Synthetic Member 0630""}]",Instructor D,2026-04-28T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0700"",""member_0583""]",[],Instructor D,2026-05-05T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0574"",""member_0529"",""member_0497"",""member_0594"",""member_0583"",""member_0660"",""member_0700"",""member_0502"",""member_0524"",""member_0679""]",[],Instructor D,2026-05-12T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0616"",""member_0593"",""member_0589"",""member_0524"",""member_0511"",""member_0583""]",[],Instructor D,2026-05-19T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0571"",""member_0536"",""member_0679"",""member_0526"",""member_0669"",""member_0689"",""member_0583"",""member_0599""]","[{""ID"":""member_0620"",""email"":""member-0620@synthetic.invalid"",""name"":""Synthetic Member 0620""},{""ID"":""member_0542"",""email"":""member-0542@synthetic.invalid"",""name"":""Synthetic Member 0542""}]",Instructor D,2026-05-26T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0583"",""member_0531"",""member_0639"",""member_0551"",""member_0698""]",[],Instructor D,2026-06-02T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0663"",""member_0542"",""member_0583"",""member_0538"",""member_0575"",""member_0636"",""member_0586"",""member_0593"",""member_0665""]",[],Instructor D,2026-06-09T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0620"",""member_0582"",""member_0589"",""member_0583"",""member_0649"",""member_0664""]",[],Instructor D,2026-06-16T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0630"",""member_0667"",""member_0515"",""member_0498"",""member_0540"",""member_0585""]",[],Instructor D,2026-06-23T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0533"",""member_0583"",""member_0645"",""member_0568"",""member_0505"",""member_0607"",""member_0534"",""member_0497""]",[],Instructor D,2026-06-30T15:30:00.000Z,12
Studio B,Di 17:30,"[""member_0502"",""member_0616"",""member_0576"",""member_0586"",""member_0583""]",[],Instructor D,2026-07-07T15:30:00.000Z,12
Studio B,Do 12:30,"[""member_0430""]",[],Instructor C,2020-08-06T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0430"",""member_0113"",""member_0179"",""member_0087"",""member_0256""]",[],Instructor C,2020-08-13T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0458"",""member_0164"",""member_0454"",""member_0203"",""member_0442""]",[],Instructor C,2020-08-20T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0145"",""member_0325"",""member_0291"",""member_0101""]",[],Instructor C,2020-08-27T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0430"",""member_0269"",""member_0222"",""member_0177""]",[],Instructor C,2020-09-03T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0020"",""member_0145"",""member_0131""]",[],Instructor C,2020-09-10T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0275"",""member_0145"",""member_0269"",""member_0271"",""member_0261""]",[],Instructor C,2020-09-17T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0458"",""member_0325"",""member_0101"",""member_0087"",""member_0051"",""member_0145"",""member_0230"",""member_0020"",""member_0303"",""member_0222"",""member_0281""]",[],Instructor C,2020-09-24T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0346"",""member_0402"",""member_0248"",""member_0261"",""member_0083""]",[],Instructor C,2020-10-01T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0154"",""member_0145"",""member_0256"",""member_0422"",""member_0101"",""member_0051""]",[],Instructor C,2020-10-08T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0096"",""member_0230"",""member_0209"",""member_0280""]",[],Instructor C,2020-10-15T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0310"",""member_0434"",""member_0295""]",[],Instructor C,2020-10-22T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0430"",""member_0458"",""member_0164"",""member_0087"",""member_0197"",""member_0131"",""member_0211""]",[],Instructor C,2020-10-29T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0164"",""member_0101"",""member_0349"",""member_0442"",""member_0051"",""member_0201"",""member_0402"",""member_0430""]",[],Instructor C,2020-11-05T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0209"",""member_0256"",""member_0248"",""member_0402"",""member_0066"",""member_0145"",""member_0101"",""member_0340"",""member_0222"",""member_0310""]",[],Instructor C,2020-11-12T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0442"",""member_0261"",""member_0250"",""member_0154""]",[],Instructor C,2020-11-19T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0402"",""member_0430"",""member_0443"",""member_0087"",""member_0269"",""member_0293""]",[],Instructor C,2020-11-26T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0464"",""member_0337"",""member_0136"",""member_0349"",""member_0087""]",[],Instructor C,2020-12-03T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0110"",""member_0293"",""member_0430"",""member_0464""]",[],Instructor C,2020-12-10T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0154"",""member_0083"",""member_0084"",""member_0402"",""member_0430""]",[],Instructor C,2020-12-17T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0101"",""member_0323"",""member_0325"",""member_0295"",""member_0131""]",[],Instructor C,2020-12-24T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0053"",""member_0132"",""member_0486"",""member_0337"",""member_0256""]",[],Instructor C,2020-12-31T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0066"",""member_0404"",""member_0452""]",[],Instructor C,2021-01-07T11:30:00.000Z,12
Studio B,Do 12:30,[],[],Instructor C,2021-01-14T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0402"",""member_0458"",""member_0249"",""member_0156"",""member_0127"",""member_0281"",""member_0447""]",[],Instructor C,2021-01-21T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0135"",""member_0295"",""member_0402""]",[],Instructor C,2021-01-28T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0256"",""member_0230"",""member_0391"",""member_0452"",""member_0402"",""member_0311"",""member_0431"",""member_0179"",""member_0340""]","[{""ID"":""member_0465"",""email"":""member-0465@synthetic.invalid"",""name"":""Synthetic Member 0465""}]",Instructor C,2021-02-04T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0172"",""member_0325"",""member_0154""]",[],Instructor C,2021-02-11T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0145"",""member_0271"",""member_0172"",""member_0402"",""member_0486"",""member_0203""]",[],Instructor C,2021-02-18T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0053"",""member_0154"",""member_0172"",""member_0179"",""member_0430""]",[],Instructor C,2021-02-25T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0211"",""member_0340"",""member_0110""]",[],Instructor C,2021-03-04T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0010"",""member_0203"",""member_0440"",""member_0127""]",[],Instructor C,2021-03-11T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0172"",""member_0150"",""member_0090"",""member_0402"",""member_0430"",""member_0269""]",[],Instructor C,2021-03-18T11:30:00.000Z,12
Studio B,Do 12:30,"[""member_0347"",""member_0249"",""member_0442""]",[],Instructor C,2021-04-01T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0179"",""member_0363"",""member_0188"",""member_0495"",""member_0351""]",[],Instructor C,2021-04-08T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0039"",""member_0172"",""member_0013"",""member_0275"",""member_0090""]",[],Instructor C,2021-04-15T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0145"",""member_0100"",""member_0402"",""member_0090"",""member_0127""]",[],Instructor C,2021-04-22T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0127"",""member_0039"",""member_0431"",""member_0440""]",[],Instructor C,2021-04-29T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0323"",""member_0351"",""member_0188"",""member_0230"",""member_0442""]",[],Instructor C,2021-05-06T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0157"",""member_0045"",""member_0203"",""member_0443"",""member_0442""]",[],Instructor C,2021-05-13T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0281"",""member_0127"",""member_0443"",""member_0066"",""member_0170"",""member_0150""]",[],Instructor C,2021-05-20T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0150"",""member_0157"",""member_0295""]",[],Instructor C,2021-05-27T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0440"",""member_0170"",""member_0349""]",[],Instructor C,2021-06-03T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0311"",""member_0170"",""member_0442"",""member_0172"",""member_0154""]",[],Instructor C,2021-06-10T10:30:00.000Z,12
Studio B,Do 12:30,[],[],Instructor C,2021-06-17T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0170""]",[],Instructor C,2021-06-24T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0170"",""member_0323""]",[],Instructor C,2021-07-01T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0172"",""member_0127"",""member_0430"",""member_0154"",""member_0464"",""member_0012"",""member_0440""]",[],Instructor C,2021-07-08T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0351"",""member_0090"",""member_0127"",""member_0234""]",[],Instructor C,2021-07-15T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0295""]",[],Instructor C,2021-07-22T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0172"",""member_0197"",""member_0135"",""member_0154"",""member_0170"",""member_0066""]",[],Instructor C,2021-07-29T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0402"",""member_0039"",""member_0228"",""member_0135"",""member_0150""]",[],Instructor C,2021-08-05T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0039"",""member_0351""]",[],Instructor C,2021-08-12T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0150"",""member_0267"",""member_0170"",""member_0154"",""member_0440""]",[],Instructor C,2021-08-19T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0351"",""member_0303"",""member_0493"",""member_0150"",""member_0203""]",[],Instructor C,2021-08-26T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0249"",""member_0042"",""member_0442"",""member_0493""]",[],Instructor C,2021-09-02T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0291"",""member_0172"",""member_0402"",""member_0234"",""member_0230"",""member_0013"",""member_0104"",""member_0083""]",[],Instructor C,2021-09-09T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0443"",""member_0127"",""member_0402"",""member_0172"",""member_0442"",""member_0062""]",[],Instructor C,2021-09-16T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0430"",""member_0351"",""member_0234"",""member_0402"",""member_0127"",""member_0150"",""member_0356"",""member_0305"",""member_0083"",""member_0440"",""member_0162""]",[],Instructor C,2021-09-23T10:30:00.000Z,12
Studio B,Do 12:30,"[""member_0090"",""member_0039"",""member_0154"",""member_0281"",""member_0232"",""member_0150"",""member_0340"",""member_0426"",""member_0295""]",[],Instructor C,2021-09-30T10:30:00.000Z,12
